date,port_ret
2016-02-29,0.0022846414242085333
2016-03-01,-0.0033720139771328816
2016-03-02,-0.001165694234906478
2016-03-03,-0.005740004886333305
2016-03-04,-0.007575101549540136
2016-03-07,-0.004523450532383955
2016-03-08,0.0028114912211200938
2016-03-09,-0.0021271348049062833
2016-03-10,-0.00040997177427315457
2016-03-11,-0.0031565095438311486
2016-03-14,0.0018591024565512981
2016-03-15,-0.0061688136656112
2016-03-16,0.005419155493955469
2016-03-17,0.00043350019211726987
2016-03-18,-0.00545535933175767
2016-03-21,0.002574895457324422
2016-03-22,-0.00046985222642956237
2016-03-23,0.007556616071988154
2016-03-24,0.004498167628804728
2016-03-28,0.005424897381810512
2016-03-29,0.009531740571546937
2016-03-30,-0.007730402711753486
2016-03-31,0.0011354924039871095
2016-04-01,0.0003228069620056136
2016-04-04,-0.004651186567861565
2016-04-05,0.0022216349356843634
2016-04-06,-0.0016303204435326735
2016-04-07,0.006209063919523278
2016-04-08,-0.0006054169422163025
2016-04-11,-0.0026898830340369995
2016-04-12,-0.006609194512623401
2016-04-13,-0.00472702500560418
2016-04-14,-0.002644907077539116
2016-04-15,0.011171184924259392
2016-04-18,0.006338872254739225
2016-04-19,-0.00766273812018714
2016-04-20,-0.006729552485192775
2016-04-21,0.00577777240820232
2016-04-22,-0.01965913483158438
2016-04-25,0.005699342675684144
2016-04-26,-0.002569055907528983
2016-04-27,0.01819865247115296
2016-04-28,-0.0029113121133126363
2016-04-29,0.0016391231348855395
2016-05-02,0.003344975688424401
2016-05-03,-0.0046807403441063156
2016-05-04,0.0022047881426230653
2016-05-05,0.004215897280959446
2016-05-06,0.0060631809473497
2016-05-09,0.0005173367378070448
2016-05-10,0.002372918019191761
2016-05-11,0.002024094519309988
2016-05-12,0.004881519400450729
2016-05-13,0.03774555151416378
2016-05-16,-0.00010633234580764706
2016-05-17,-0.003091121043029721
2016-05-18,-0.004640095637106323
2016-05-19,0.002173725395608145
2016-05-20,0.0027879255270192305
2016-05-23,-0.0036504997156146524
2016-05-24,-0.004356592259015635
2016-05-25,-0.006543355418767494
2016-05-26,0.0007847426060025031
2016-05-27,-0.00019894220040161947
2016-05-31,0.0016194620301217266
2016-06-01,0.004053659868108933
2016-06-02,0.005356500261400665
2016-06-03,-0.002153765858396439
2016-06-06,-0.004069721123946934
2016-06-07,0.0002288392554741503
2016-06-08,-0.0011610351444199252
2016-06-09,0.009208675122413301
2016-06-10,-0.0006340693013696108
2016-06-13,0.008723761682837283
2016-06-14,0.0044331051419184975
2016-06-15,0.0030771085720088798
2016-06-16,0.0018785742547358653
2016-06-17,-0.0014018885211123655
2016-06-20,0.005839122886055259
2016-06-21,-0.003502546927096145
2016-06-22,-0.0008170676029730095
2016-06-23,0.005409619944074073
2016-06-24,-0.0033928415473345463
2016-06-27,0.004431879764960789
2016-06-28,0.0042798823898635985
